Term,Div,Subj,Numb,Sec,Crn,Course,Sts,Typx,Typ,Title,Instr Name,Uts,G,Apr,Lk Id,Prt Ind,Grd Ind,Prior Enrl,Proj Enrl,Enrl,Max Enrl,WL Max,Wait Listed,CW,Ex Cd,Xlst Grp,Fy,Xlst Max,Bld,Rm,Days,Times,Crs Attr,Term Desc,Instructor,Beg Time,End Time,Prep Hr,Cont Hr,Hours per Week,Exam Desc,Link ,Stvsubj Desc
201490,HUMN,CLAS,500,C,90477,CLAS 0500 C,A,IND,IND,Independent Study,"Witkin, Marc S",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Witkin, M.",1900,2029,,1,1.48,"No Exam, No Paper",,Classics
201490,HUMN,CLAS,500,D,90868,CLAS 0500 D,A,IND,IND,Independent Study,"Ganiban, Randall T",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Ganiban, R.",1900,2029,,1,1.48,"No Exam, No Paper",,Classics
201490,HUMN,CLAS,500,E,90478,CLAS 0500 E,A,IND,IND,Independent Study,"Sfyroeras, Pavlos",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Sfyroeras, P.",1900,2029,,1,1.48,"No Exam, No Paper",,Classics
201490,HUMN,CLAS,500,F,90839,CLAS 0500 F,A,IND,IND,Independent Study,"Star, Christopher P",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Star, C.",1900,2029,,1,1.48,"No Exam, No Paper",,Classics
201490,HUMN,CLAS,500,G,90869,CLAS 0500 G,A,IND,IND,Independent Study,",",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,,", .",1900,2029,,1,1.48,"No Exam, No Paper",,Classics
201490,HUMN,CLAS,500,H,90870,CLAS 0500 H,A,IND,IND,Independent Study,"Schine, Robert S",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Schine, R.",1900,2029,,1,1.48,"No Exam, No Paper",,Classics
201490,HUMN,CLAS,505,A,90152,CLAS 0505 A,A,IND,IND,Ind Senior Project,",",1,S,,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,,", .",1900,2029,,1,1.48,"No Exam, No Paper",,Classics
201490,HUMN,CLAS,505,B,90154,CLAS 0505 B,A,IND,IND,Ind Senior Project,"Chaplin, Jane D",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Chaplin, J.",1900,2029,,1,1.48,"No Exam, No Paper",,Classics
201490,HUMN,CLAS,505,C,90156,CLAS 0505 C,A,IND,IND,Ind Senior Project,",",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,,", .",1900,2029,,1,1.48,"No Exam, No Paper",,Classics
201490,HUMN,CLAS,505,D,90157,CLAS 0505 D,A,IND,IND,Ind Senior Project,"Ganiban, Randall T",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Ganiban, R.",1900,2029,,1,1.48,"No Exam, No Paper",,Classics
201490,HUMN,CLAS,505,E,90597,CLAS 0505 E,A,IND,IND,Ind Senior Project,"Sfyroeras, Pavlos",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Sfyroeras, P.",1900,2029,,1,1.48,"No Exam, No Paper",,Classics
201490,HUMN,CLAS,505,F,90871,CLAS 0505 F,A,IND,IND,Ind Senior Project,"Star, Christopher P",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Fall 2014,"Star, C.",800,1659,,1,8.98,"No Exam, No Paper",,Classics
201490,HUMN,CLAS,505,G,90872,CLAS 0505 G,A,IND,IND,Ind Senior Project,",",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,,", .",800,1659,,1,8.98,"No Exam, No Paper",,Classics
201490,HUMN,CLAS,505,H,90873,CLAS 0505 H,A,IND,IND,Ind Senior Project,"Schine, Robert S",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Fall 2014,"Schine, R.",800,1659,,1,8.98,"No Exam, No Paper",,Classics
201490,HUMN,CLAS,700,A,90159,CLAS 0700 A,A,SNR,SNR,Sr Essay Classics/Cy,",",1,S,,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,,", .",800,1659,,1,8.98,"No Exam, No Paper",,Classics
201490,HUMN,CLAS,700,B,90598,CLAS 0700 B,A,SNR,SNR,Sr Essay Classics/Cy,"Chaplin, Jane D",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Fall 2014,"Chaplin, J.",800,1659,,1,8.98,"No Exam, No Paper",,Classics
201490,HUMN,CLAS,700,C,90599,CLAS 0700 C,A,SNR,SNR,Sr Essay Classics/Cy,"Witkin, Marc S",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Fall 2014,"Witkin, M.",800,1659,,1,8.98,"No Exam, No Paper",,Classics
201490,HUMN,CLAS,700,D,90600,CLAS 0700 D,A,SNR,SNR,Sr Essay Classics/Cy,"Ganiban, Randall T",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Fall 2014,"Ganiban, R.",800,1659,,1,8.98,"No Exam, No Paper",,Classics
201490,HUMN,CLAS,700,E,90601,CLAS 0700 E,A,SNR,SNR,Sr Essay Classics/Cy,"Sfyroeras, Pavlos",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Fall 2014,"Sfyroeras, P.",800,1659,,1,8.98,"No Exam, No Paper",,Classics
201490,HUMN,CLAS,700,F,90840,CLAS 0700 F,A,SNR,SNR,Sr Essay Classics/Cy,"Star, Christopher P",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Fall 2014,"Star, C.",800,1659,,1,8.98,"No Exam, No Paper",,Classics
201490,HUMN,CLAS,700,G,90874,CLAS 0700 G,A,SNR,SNR,Sr Essay Classics/Cy,",",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,,", .",800,1659,,1,8.98,"No Exam, No Paper",,Classics
201490,HUMN,CLAS,700,H,90875,CLAS 0700 H,A,SNR,SNR,Sr Essay Classics/Cy,"Schine, Robert S",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Fall 2014,"Schine, R.",800,1659,,1,8.98,"No Exam, No Paper",,Classics
201490,HUMN,CLAS,701,A,90142,CLAS 0701 A,A,SEM,SEM,Hist of Class Lit,"Ganiban, Randall T",1,S,,,,,1,5,4,5,0,0,,5,G3,,15,AXT,305,TR,03:00 PM - 04:15 PM,,Fall 2014,"Ganiban, R.",1500,1615,0,3,2.5,Oral Exam with faculty,,Classics
201490,LITR,CMLT,107,A,92468,CMLT 0107 A,A,LCT,LCT,Please register via ENAM 0107A,"Berg, James E",1,,,,,,0,0,0,0,0,0,,3,D9,,20,CHT,107,TR,03:00 PM - 04:15 PM,"EUR, LIT",Fall 2014,"Berg, J.",1500,1615,,1,2.5,Take Home Exam/Final Paper,,Comparative Literature
201490,LITR,CMLT,150,A,91571,CMLT 0150 A,A,LCT,LCT,Please register via CLAS 0150A,"Witkin, Marc S",1,,,L1,,,0,0,0,0,0,0,,1,F5,,50,AXT,201,MW,02:50 PM - 04:05 PM,"CMP, EUR, LIT, PHL",Fall 2014,"Witkin, M.",1450,1605,,1,2.5,Schedule an In Class Exam,D1,Comparative Literature
201490,LITR,CMLT,150,X,91648,CMLT 0150 X,A,DSC,DSC,Please register via CLAS 0150X,"Witkin, Marc S",0,S,,D1,,N,0,0,0,0,0,0,,4,F7,,16,AXT,110,F,09:05 AM - 09:55 AM,,Fall 2014,"Witkin, M.",905,955,,0,0.83,"No Exam, No Paper",L1,Comparative Literature
201490,LITR,CMLT,150,Y,91649,CMLT 0150 Y,A,DSC,DSC,Please register via CLAS 0150Y,"Witkin, Marc S",0,S,,D1,,N,0,0,0,0,0,0,,4,F9,,16,AXT,110,F,10:10 AM - 11:00 AM,,Fall 2014,"Witkin, M.",1010,1100,,0,0.83,"No Exam, No Paper",L1,Comparative Literature
201490,LITR,CMLT,150,Z,91650,CMLT 0150 Z,A,DSC,DSC,Please register via CLAS 0150Z,"Witkin, Marc S",0,S,,D1,,N,0,0,0,0,0,0,,4,G1,,18,AXT,110,F,11:15 AM - 12:05 PM,,Fall 2014,"Witkin, M.",1115,1205,,0,0.83,"No Exam, No Paper",L1,Comparative Literature
201490,LITR,CMLT,205,A,91438,CMLT 0205 A,A,LCT,LCT,Please register via ENAM 0205A,"Losano, Antonia J",1,,,,,,0,0,0,0,0,0,,3,E1,,45,AXN,219,MWF,11:15 AM - 12:05 PM,"EUR, LIT",Fall 2014,"Losano, A.",1115,1205,,1,2.5,Take Home Exam/Final Paper,,Comparative Literature
201490,LITR,CMLT,221,A,92510,CMLT 0221 A,A,SEM,SEM,Please register via ARBC 0221A,"Liebhaber, Samuel J",1,S,,,,,0,0,0,0,0,0,,,E2,,18,PRS,KAD,MW,12:15 PM - 01:30 PM,"AAL, LIT",Fall 2014,"Liebhaber, S.",1215,1330,,1,2.5,,,Comparative Literature
201490,LITR,CMLT,270,A,92521,CMLT 0270 A,A,LCT,LCT,Please register via ENAM 0270A,"Siddiqi, Yumna",1,,,,,,0,0,0,0,0,0,,3,E4,,30,AXN,219,MW,02:50 PM - 04:05 PM,"AAL, CMP, LIT",Fall 2014,"Siddiqi, Y.",1450,1605,,1,2.5,Take Home Exam/Final Paper,,Comparative Literature
201490,LITR,CMLT,270,B,92724,CMLT 0270 B,A,LCT,LCT,Please register via ENAM 0270B,"Siddiqi, Yumna",1,S,,,,,0,0,0,0,0,0,CW,3,E4,,30,AXN,219,MW,02:50 PM - 04:05 PM,"AAL, CMP, CW, LIT",Fall 2014,"Siddiqi, Y.",1450,1605,0,,3,Take Home Exam/Final Paper,,Comparative Literature
201490,LITR,CMLT,320,A,92445,CMLT 0320 A,A,SEM,SEM,Narratives Fascist Past,"Chang, Natasha V",1,,,,,,0,25,1,25,50,0,,4,F1,,25,MNR,222,TR,11:00 AM - 12:15 PM,"EUR, HIS, LIT",Fall 2014,"Chang, N.",1100,1215,1,3,2.5,"No Exam, No Paper",,Comparative Literature
201490,LITR,CMLT,371,A,92484,CMLT 0371 A,A,LCT,LCT,Please register via SPAN 0371A,"Saldarriaga, Patricia M",1,,,,,,0,0,0,0,0,0,,4,I4,,18,ATD,102,M,01:30 PM - 04:15 PM,"CMP, EUR, LIT, LNG",Fall 2014,"Saldarriaga, P.",1330,1615,,1,2.75,"No Exam, No Paper",,Comparative Literature
201490,LITR,CMLT,371,B,92669,CMLT 0371 B,A,LCT,LCT,Please register via SPAN 0371B,"Saldarriaga, Patricia M",1,,,,,,0,0,0,0,0,0,CW,4,I4,,18,ATD,102,M,01:30 PM - 04:15 PM,"CMP, CW, EUR, LIT, LNG",Fall 2014,"Saldarriaga, P.",1330,1615,,1,2.75,"No Exam, No Paper",,Comparative Literature
201490,LITR,CMLT,450,A,91570,CMLT 0450 A,A,SEM,SEM,Please register via CLAS 0450A,"Ganiban, Randall T",1,,,,,,0,0,0,0,0,0,,2,G3,,15,AXT,305,TR,03:00 PM - 04:15 PM,,Fall 2014,"Ganiban, R.",1500,1615,,1,2.5,Student-Scheduled Exam,,Comparative Literature
201490,LITR,CMLT,500,A,91397,CMLT 0500 A,A,IND,IND,Independent Study,",",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,,", .",1900,2029,,1,1.48,"No Exam, No Paper",,Comparative Literature
201490,LITR,CMLT,500,B,91398,CMLT 0500 B,A,IND,IND,Independent Study,"Mula, Stefano",1,S,AP,,,,1,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Mula, S.",1900,2029,,1,1.48,"No Exam, No Paper",,Comparative Literature
201490,LITR,CMLT,500,C,91780,CMLT 0500 C,A,IND,IND,Independent Study,"Chang, Natasha V",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Fall 2014,"Chang, N.",800,1659,,1,8.98,"No Exam, No Paper",,Comparative Literature
201490,LITR,CMLT,500,D,91781,CMLT 0500 D,A,IND,IND,Independent Study,"Crouzieres-Ingenthron, Armelle",1,,AP,,BLD,,1,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Fall 2014,"Crouzieres-Ingenthron, A.",800,1659,,1,8.98,"No Exam, No Paper",,Comparative Literature
201490,LITR,CMLT,700,A,92094,CMLT 0700 A,A,SNR,SNR,Senior Thesis,",",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,,", .",800,1659,,1,8.98,"No Exam, No Paper",,Comparative Literature
201490,LITR,CMLT,700,B,92095,CMLT 0700 B,A,SNR,SNR,Senior Thesis,"Mula, Stefano",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Fall 2014,"Mula, S.",800,1659,,1,8.98,"No Exam, No Paper",,Comparative Literature
201490,LITR,CMLT,700,C,92155,CMLT 0700 C,A,SNR,SNR,Senior Thesis,"Liebhaber, Samuel J",1,S,AP,,,,1,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Fall 2014,"Liebhaber, S.",800,1659,,1,8.98,"No Exam, No Paper",,Comparative Literature
201490,LITR,CRWR,106,A,91440,CRWR 0106 A,A,LCT,LCT,Please register via FMMC 0106A,"Uricaru, Ioana M",1,,,,,,0,0,0,0,0,0,,3,B9,,12,AXN,104,M,01:30 PM - 04:15 PM,ART,Fall 2014,"Uricaru, I.",1330,1615,,1,2.75,Take Home Exam/Final Paper,,Creative Writing
201490,LITR,CRWR,106,B,91577,CRWR 0106 B,A,LCT,LCT,Please register for FMMC 0106B,"Uricaru, Ioana M",1,,,,,,0,0,0,0,0,0,,3,C1,,12,AXN,104,T,01:30 PM - 04:15 PM,ART,Fall 2014,"Uricaru, I.",1330,1615,,1,2.75,Take Home Exam/Final Paper,,Creative Writing
201490,LITR,CRWR,170,A,91441,CRWR 0170 A,A,LCT,LCT,"Writing: Poetry, Fiction, NonF","Kramer, Kathryn",1,,,,,,16,15,16,15,0,0,,4,,,,MNR,407,MW,12:15 PM - 01:30 PM,ART,Fall 2014,"Kramer, K.",1215,1330,1,1,2.5,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,170,B,91442,CRWR 0170 B,A,LCT,LCT,"Writing: Poetry, Fiction, NonF","Kramer, Kathryn",1,,,,,,16,15,15,15,0,0,,4,,,,AXT,204,TR,01:30 PM - 02:45 PM,ART,Fall 2014,"Kramer, K.",1330,1445,1,3,2.5,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,173,A,92447,CRWR 0173 A,A,SEM,SEM,Environmental Lit Workshop,"Bain, David H",1,,,,,,0,15,11,15,0,0,,4,,,,OCH,206,TR,01:30 PM - 02:45 PM,"ART, LIT",Fall 2014,"Bain, D.",1330,1445,1,1,2.5,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,175,A,91444,CRWR 0175 A,A,LCT,LCT,Structure of Poetry,"Gottshall, Karin M",1,,,,,,15,15,10,15,0,0,,4,,,,MNR,401,TR,03:00 PM - 04:15 PM,ART,Fall 2014,"Gottshall, K.",1500,1615,1,3,2.5,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,185,A,91880,CRWR 0185 A,A,LCT,LCT,Please register via EDST 0185A,"Cooper, Claudia R",1,,,,,,0,0,0,0,0,0,,4,G2,,15,AXT,301,TR,11:00 AM - 12:15 PM,ART,Fall 2014,"Cooper, C.",1100,1215,,1,2.5,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,218,A,92460,CRWR 0218 A,A,LCT,LCT,Please register via THEA 0218A,"Yeaton, Dana A",1,S,,,,,0,0,0,0,0,0,CW,1,C6,,15,MCA,209,TR,01:30 PM - 02:45 PM,"ART, CW",Fall 2014,"Yeaton, D.",1330,1445,,1,2.5,Schedule an In Class Exam,,Creative Writing
201490,LITR,CRWR,370,A,91445,CRWR 0370 A,A,LCT,LCT,Advanced Fiction Workshop,"Cohen, Robert J",1,,AP,,,,14,15,15,15,0,0,,4,,,,AXN,220,T,07:30 PM - 10:25 PM,ART,Fall 2014,"Cohen, R.",1930,2225,1,3,2.91,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,375,A,91446,CRWR 0375 A,A,LCT,LCT,Advanced Poetry Workshop,"Parini, Jay",1,,AP,,,,13,15,8,15,0,0,,3,,,,OCH,206,TR,03:00 PM - 04:15 PM,ART,Fall 2014,"Parini, J.",1500,1615,1,3,2.5,Take Home Exam/Final Paper,,Creative Writing
201490,LITR,CRWR,380,A,92379,CRWR 0380 A,A,LCT,LCT,Advanced Non-Fiction Workshop,"Bain, David H",1,,,,,,0,15,7,15,0,0,,3,,,,AXT,204,TR,03:00 PM - 04:15 PM,ART,Fall 2014,"Bain, D.",1500,1615,1,3,2.5,Take Home Exam/Final Paper,,Creative Writing
201490,LITR,CRWR,560,A,91450,CRWR 0560 A,A,IND,IND,Special Project: Writing,",",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,,", .",1900,2029,,1,1.48,"No Exam, No Paper",D1,Creative Writing
201490,LITR,CRWR,560,B,91451,CRWR 0560 B,A,IND,IND,Special Project: Writing,"Evans, Deborah M",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Evans, D.",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,560,C,91452,CRWR 0560 C,A,IND,IND,Special Project: Writing,"Price, David",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Price, D.",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,560,D,91453,CRWR 0560 D,A,IND,IND,Special Project: Writing,"Shaw, Christopher",1,S,AP,,,,4,99,1,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Shaw, C.",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,560,E,91454,CRWR 0560 E,A,IND,IND,Special Project: Writing,"Berg, James E",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Berg, J.",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,560,F,91455,CRWR 0560 F,A,IND,IND,Special Project: Writing,"Bertolini, John A",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Bertolini, J.",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,560,G,91456,CRWR 0560 G,A,IND,IND,Special Project: Writing,"Brayton, Daniel G",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Brayton, D.",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,560,H,91457,CRWR 0560 H,A,IND,IND,Special Project: Writing,"Kramer, Kathryn",1,S,AP,,,,0,99,1,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Kramer, K.",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,560,I,91458,CRWR 0560 I,A,IND,IND,Special Project: Writing,"Newbury, Michael R",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Newbury, M.",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,560,J,91459,CRWR 0560 J,A,IND,IND,Special Project: Writing,"Napier, Elizabeth",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Napier, E.",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,560,K,91460,CRWR 0560 K,A,IND,IND,Special Project: Writing,"Billings, Timothy J",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Billings, T.",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,560,L,91461,CRWR 0560 L,A,IND,IND,Special Project: Writing,"Baldridge, Albert C",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Baldridge, A.",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,560,M,91462,CRWR 0560 M,A,IND,IND,Special Project: Writing,"Parini, Jay",1,S,AP,,,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Parini, J.",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,560,N,91463,CRWR 0560 N,A,IND,IND,Special Project: Writing,"Siddiqi, Yumna",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Siddiqi, Y.",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,560,O,91464,CRWR 0560 O,A,IND,IND,Special Project: Writing,"Bertolini, Mary Ellen",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Bertolini, M.",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,560,P,91465,CRWR 0560 P,A,IND,IND,Special Project: Writing,",",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,,", .",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,560,Q,91466,CRWR 0560 Q,A,IND,IND,Special Project: Writing,"Cohen, Robert J",1,S,AP,,,,1,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Cohen, R.",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,560,R,91467,CRWR 0560 R,A,IND,IND,Special Project: Writing,"Wells, Marion A",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Wells, M.",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,560,S,91468,CRWR 0560 S,A,IND,IND,Special Project: Writing,"Wright, Catharine W",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Wright, C.",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,560,T,91469,CRWR 0560 T,A,IND,IND,Special Project: Writing,"Skubikowski, Kathleen",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Skubikowski, K.",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,560,U,91470,CRWR 0560 U,A,IND,IND,Special Project: Writing,"Gottshall, Karin M",1,S,AP,,,,1,99,3,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Gottshall, K.",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,560,V,91471,CRWR 0560 V,A,IND,IND,Special Project: Writing,"Losano, Antonia J",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Losano, A.",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,560,W,91473,CRWR 0560 W,A,IND,IND,Special Project: Writing,",",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,,", .",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,560,X,91472,CRWR 0560 X,A,IND,IND,Special Project: Writing,"Bain, David H",1,S,AP,,,,1,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Bain, D.",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,560,Y,91474,CRWR 0560 Y,A,IND,IND,Special Project: Writing,"Millier, Brett C",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Millier, B.",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,560,Z,91475,CRWR 0560 Z,A,IND,IND,Special Project: Writing,",",1,S,AP,,BLD,N,0,99,0,99,0,0,,4,,,,,,U,07:00 PM - 08:29 PM,,,", .",1900,2029,,1,1.48,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,701,A,91476,CRWR 0701 A,A,SNR,SNR,Senior Thesis:Creative Writing,",",1,S,,,,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,,", .",800,1659,,1,8.98,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,701,B,91477,CRWR 0701 B,A,SNR,SNR,Senior Thesis:Creative Writing,"Evans, Deborah M",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Fall 2014,"Evans, D.",800,1659,,1,8.98,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,701,C,91478,CRWR 0701 C,A,SNR,SNR,Senior Thesis:Creative Writing,"Price, David",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Fall 2014,"Price, D.",800,1659,,1,8.98,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,701,D,91479,CRWR 0701 D,A,SNR,SNR,Senior Thesis:Creative Writing,"Gottshall, Karin M",1,S,AP,,,,1,99,2,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Fall 2014,"Gottshall, K.",800,1659,,1,8.98,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,701,E,91480,CRWR 0701 E,A,SNR,SNR,Senior Thesis:Creative Writing,"Berg, James E",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Fall 2014,"Berg, J.",800,1659,,1,8.98,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,701,F,91481,CRWR 0701 F,A,SNR,SNR,Senior Thesis:Creative Writing,"Bertolini, John A",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Fall 2014,"Bertolini, J.",800,1659,,1,8.98,"No Exam, No Paper",,Creative Writing
201490,LITR,CRWR,701,G,91482,CRWR 0701 G,A,SNR,SNR,Senior Thesis:Creative Writing,"Baldridge, Albert C",1,S,AP,,BLD,,0,99,0,99,0,0,,4,,,,,,U,08:00 AM - 04:59 PM,,Fall 2014,"Baldridge, A.",800,1659,,1,8.98,"No Exam, No Paper",,Creative Writing
